// Generated using In-game Timecyc Editor 1.8 written by fastman92
// Visit fastman92-site.tk

//////////// EXTRASUNNY_LA
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
5 0 4	210 194 182	255 255 255	0 79 255	170 120 103	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 307 0.5	0 0 0	159 142 106	145 170 170 240	127 7 0 46	127 2 0 38	177 220 0 1
//7PM
5 2 0	210 194 182	255 255 255	0 79 255	200 156 122	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 299 0.5	0 0 0	159 142 106	145 170 170 240	127 25 27 46	127 35 16 38	177 220 0 1
//8PM
5 6 20	210 194 182	255 255 255	0 124 255	143 109 71	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 313 0.5	120 40 40	159 142 106	145 170 170 240	127 29 10 46	127 30 23 38	177 220 0 1
//10PM
15 13 22	210 194 182	255 255 255	61 109 172	115 97 74	255 128 0	5 8 0	1 0.4 0.4 160 100 0 3000 313 1	70 27 10	55 55 55	67 67 62 240	127 24 14 12	127 23 14 47	111 60 0 1
//
//////////// EXTRASUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
22 0 32	210 194 182	255 255 255	16 97 171	32 85 124	255 128 0	5 0 0	1 0.4 0.4 200 100 0 3000 315 1	0 0 0	3 3 3	85 85 65 240	127 0 0 0	127 52 9 52	55 220 0 1
//5AM
22 0 32	210 194 182	255 255 255	16 97 171	32 85 124	255 128 0	5 0 0	1 0.4 0.4 200 100 0 3000 315 1	0 0 0	3 3 3	85 85 65 240	127 0 0 0	127 52 9 52	55 220 0 1
//6AM
13 13 22	210 194 182	255 255 255	5 32 117	53 27 16	255 128 0	255 128 0	1.2 0.5 0.2 140 93 0 3000 300 0.8	100 34 25	120 92 88	90 170 170 240	127 17 23 55	127 108 59 31	177 220 0 1
//7AM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//Midday
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//7PM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//8PM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//10PM
7 4 22	210 194 182	255 255 255	26 100 172	127 103 68	255 128 0	5 8 0	1 0.4 0.4 160 100 0 3000 313 1	70 27 10	55 55 55	67 67 62 240	127 24 14 12	127 23 14 47	111 60 0 1
//
//////////// SUNNY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
22 0 32	210 194 182	255 255 255	16 97 171	32 85 124	255 128 0	5 0 0	1 0.4 0.4 200 100 0 3000 315 1	0 0 0	3 3 3	85 85 65 240	127 0 0 0	127 52 9 52	55 220 0 1
//5AM
22 0 32	210 194 182	255 255 255	16 97 171	32 85 124	255 128 0	5 0 0	1 0.4 0.4 200 100 0 3000 315 1	0 0 0	3 3 3	85 85 65 240	127 0 0 0	127 52 9 52	55 220 0 1
//6AM
13 13 22	210 194 182	255 255 255	5 32 117	53 27 16	255 128 0	255 128 0	1.2 0.5 0.2 140 93 0 3000 300 0.8	100 34 25	120 92 88	90 170 170 240	127 17 23 55	127 108 59 31	177 220 0 1
//7AM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//Midday
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//7PM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//8PM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//10PM
7 4 22	210 194 182	255 255 255	26 100 172	127 103 68	255 128 0	5 8 0	1 0.4 0.4 160 100 0 3000 313 1	70 27 10	55 55 55	67 67 62 240	127 24 14 12	127 23 14 47	111 60 0 1
//
//////////// CLOUDY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
22 0 32	210 194 182	255 255 255	16 97 171	32 85 124	255 128 0	5 0 0	1 0.4 0.4 200 100 0 3000 315 1	0 0 0	3 3 3	85 85 65 240	127 0 0 0	127 52 9 52	55 220 0 1
//5AM
22 0 32	210 194 182	255 255 255	16 97 171	32 85 124	255 128 0	5 0 0	1 0.4 0.4 200 100 0 3000 315 1	0 0 0	3 3 3	85 85 65 240	127 0 0 0	127 52 9 52	55 220 0 1
//6AM
13 13 22	210 194 182	255 255 255	5 32 117	53 27 16	255 128 0	255 128 0	1.2 0.5 0.2 140 93 0 3000 300 0.8	100 34 25	120 92 88	90 170 170 240	127 17 23 55	127 108 59 31	177 220 0 1
//7AM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//Midday
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//7PM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//8PM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//10PM
7 4 22	210 194 182	255 255 255	26 100 172	127 103 68	255 128 0	5 8 0	1 0.4 0.4 160 100 0 3000 313 1	70 27 10	55 55 55	67 67 62 240	127 24 14 12	127 23 14 47	111 60 0 1
//
//////////// RAINY_COUNTRYSIDE
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
21 21 39	135 173 197	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1 1 0.6 200 100 0 650 155 1	30 20 0	0 0 0	58 115 150 240	127 38 64 98	127 0 64 20	90 55 0 1
//5AM
31 31 31	135 173 197	255 255 255	50 50 50	50 50 50	0 0 0	0 0 0	1 1 0.7 200 100 0 650 5 1	70 27 10	0 0 0	59 68 77 240	127 94 66 55	127 22 66 33	90 120 0 1
//6AM
31 31 31	135 173 197	255 255 255	39 50 50	60 60 60	0 0 0	0 0 0	3.4 0.9 0.3 200 100 0 650 161 0.9	100 34 25	0 0 0	62 72 77 240	127 88 89 110	127 0 64 20	90 120 100 1
//7AM
21 21 21	135 173 197	255 255 255	69 69 69	79 79 79	0 0 0	0 0 0	0 0.7 0.5 80 80 0 650 5 0.8	120 40 40	0 0 0	107 117 122 240	127 80 61 81	127 14 61 20	90 120 0 1
//Midday
21 21 21	186 186 186	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	1 0.5 0.7 80 50 120 650 5 0.7	120 100 100	0 0 0	141 141 140 240	127 69 69 69	127 55 55 55	90 120 0 1
//7PM
21 21 21	135 173 193	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	3.5 0.8 0.8 80 50 0 650 5 0.9	120 40 40	0 0 0	116 135 144 240	127 60 90 85	127 38 42 22	90 120 0 1
//8PM
255 167 198	223 255 255	255 255 255	40 70 70	70 0 0	0 0 0	0 2 0	3.5 0.8 0.8 80 50 0 650 5 0.9	120 40 40	0 0 0	116 135 144 240	127 60 90 85	127 38 42 22	90 120 0 1
//10PM
31 31 39	167 198 223	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1 0.2 0.5 200 100 0 650 188 1	70 27 10	0 0 0	80 105 144 240	127 38 64 98	127 0 55 20	90 120 0 1
//
//////////// EXTRASUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
22 0 32	210 194 182	255 255 255	16 97 171	32 85 124	255 128 0	5 0 0	1 0.4 0.4 200 100 0 3000 315 1	0 0 0	3 3 3	85 85 65 240	127 0 0 0	127 52 9 52	55 220 0 1
//5AM
22 0 32	210 194 182	255 255 255	16 97 171	32 85 124	255 128 0	5 0 0	1 0.4 0.4 200 100 0 3000 315 1	0 0 0	3 3 3	85 85 65 240	127 0 0 0	127 52 9 52	55 220 0 1
//6AM
13 13 22	210 194 182	255 255 255	5 32 117	53 27 16	255 128 0	255 128 0	1.2 0.5 0.2 140 93 0 3000 300 0.8	100 34 25	120 92 88	90 170 170 240	127 17 23 55	127 108 59 31	177 220 0 1
//7AM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//Midday
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//7PM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//8PM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//10PM
7 4 22	210 194 182	255 255 255	26 100 172	127 103 68	255 128 0	5 8 0	1 0.4 0.4 160 100 0 3000 313 1	70 27 10	55 55 55	67 67 62 240	127 24 14 12	127 23 14 47	111 60 0 1
//
//////////// SUNNY_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
22 0 32	210 194 182	255 255 255	16 97 171	32 85 124	255 128 0	5 0 0	1 0.4 0.4 200 100 0 3000 315 1	0 0 0	3 3 3	85 85 65 240	127 0 0 0	127 52 9 52	55 220 0 1
//5AM
22 0 32	210 194 182	255 255 255	16 97 171	32 85 124	255 128 0	5 0 0	1 0.4 0.4 200 100 0 3000 315 1	0 0 0	3 3 3	85 85 65 240	127 0 0 0	127 52 9 52	55 220 0 1
//6AM
13 13 22	210 194 182	255 255 255	5 32 117	53 27 16	255 128 0	255 128 0	1.2 0.5 0.2 140 93 0 3000 300 0.8	100 34 25	120 92 88	90 170 170 240	127 17 23 55	127 108 59 31	177 220 0 1
//7AM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//Midday
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//7PM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//8PM
22 6 1	210 194 182	255 255 255	0 79 255	136 142 255	255 128 0	255 128 0	2.2 1 0 211 0 149 3000 300 0.5	0 0 0	159 142 106	145 170 170 240	127 31 5 0	127 30 11 5	177 220 0 1
//10PM
7 4 22	210 194 182	255 255 255	26 100 172	127 103 68	255 128 0	5 8 0	1 0.4 0.4 160 100 0 3000 313 1	70 27 10	55 55 55	67 67 62 240	127 24 14 12	127 23 14 47	111 60 0 1
//
//////////// SANDSTORM_DESERT
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
21 21 21	137 137 137	255 255 255	55 55 55	55 55 55	255 255 0	5 0 0	1 1 1 50 100 0 150 65425 1	30 20 0	3 3 3	38 38 55 240	127 64 64 64	127 56 38 0	0 12 0 1
//5AM
21 21 21	137 137 137	255 255 255	105 102 82	105 102 82	255 128 0	255 0 0	0 1 1 50 100 0 150 65425 1	70 27 10	50 43 36	53 62 68 240	127 64 64 64	127 56 38 0	0 12 0 1
//6AM
21 21 21	137 137 137	255 255 255	112 109 89	112 109 89	255 128 0	255 128 0	8.4 1 0 50 100 0 150 65425 0.8	100 34 25	120 92 88	185 160 160 192	127 64 64 64	127 56 32 0	0 12 0 1
//7AM
21 21 21	137 137 137	255 255 255	120 117 96	120 117 96	0 0 0	0 0 0	0 1 0 50 50 0 150 65425 0.5	120 40 40	159 142 106	145 170 170 230	127 64 64 64	127 99 89 77	0 12 0 1
//Midday
11 11 11	137 137 137	255 255 255	166 163 140	166 163 140	0 0 0	0 0 0	0 1 0 50 0 0 150 65425 1	120 100 100	180 255 255	45 90 90 240	127 64 44 33	127 99 99 77	0 44 0 1
//7PM
21 21 21	137 137 137	255 255 255	97 94 78	97 94 78	255 128 0	255 0 0	0 1 1 50 40 0 150 65425 0.8	120 40 40	200 123 96	98 95 87 240	127 64 64 64	127 99 99 99	0 255 0 1
//8PM
21 21 21	137 137 137	255 255 255	87 84 69	87 84 69	255 128 0	155 0 0	2 1 1 50 60 0 150 65425 1	120 40 40	0 0 0	67 67 67 240	127 64 64 64	127 56 38 0	0 255 0 1
//10PM
21 21 21	137 155 33	255 255 255	55 55 55	55 55 55	255 5 8	5 8 0	1 1 1 50 100 0 150 65425 1	70 27 10	0 0 0	67 67 62 240	127 64 64 64	127 56 38 0	0 0 0 1
//
//////////// UNDERWATER
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	1 1 1 200 100 0 300 5 1	30 20 0	0 0 0	59 68 77 192	127 104 136 83	127 24 76 16	255 0 0 1
//5AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	0 1 1 200 100 0 300 5 1	70 27 10	0 0 0	59 68 77 192	127 94 141 95	127 0 70 20	255 0 0 1
//6AM
21 21 21	135 173 197	255 255 255	10 10 10	20 20 20	0 0 0	0 0 0	3.4 0.9 0.9 200 100 0 300 5 0.9	100 34 25	0 0 0	62 72 77 192	127 124 174 110	127 0 64 20	255 0 100 1
//7AM
21 21 21	135 173 197	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	2.5 0.7 0.8 80 80 0 300 5 0.8	120 40 40	0 0 0	107 117 122 192	127 124 153 104	127 0 48 20	255 0 0 1
//Midday
21 21 21	186 186 186	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	1 0.5 0.7 80 50 120 300 5 0.7	120 100 100	0 0 0	141 141 140 255	127 124 143 109	127 0 51 24	255 0 0 1
//7PM
21 21 21	135 173 193	255 255 255	80 80 80	70 70 70	0 0 0	0 0 0	3.5 1 1 80 50 0 300 5 0.9	120 40 40	0 0 0	116 135 144 192	127 124 139 85	127 10 46 22	255 0 0 1
//8PM
21 21 21	167 198 223	255 255 255	40 40 40	70 70 70	0 0 0	0 0 0	2 1 1 80 80 0 300 5 1	120 40 40	0 0 0	132 176 189 192	127 63 124 99	127 0 87 20	255 0 0 1
//10PM
21 21 21	167 198 223	255 255 255	40 40 40	50 50 50	0 0 0	0 0 0	1 1 1 200 100 0 300 5 1	70 27 10	0 0 0	161 176 189 192	127 124 124 91	127 0 85 20	255 0 0 1
//
//////////// EXTRACOLOURS_1
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	166 166 166	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 41	127 64 64 64	0 0 0 1
//5AM
0 0 0	121 122 122	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 0.4 1 200 100 0 400 100 1	30 20 0	3 3 3	65 85 65 147	127 64 64 43	127 73 69 64	0 0 0 1
//6AM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 64	0 0 0 1
//7AM
0 0 0	180 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 46	127 65 64 64	0 0 0 1
//Midday
8 2 4	22 22 22	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 87 64 85	127 64 33 33	0 0 0 1
//7PM
7 9 2	54 55 55	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 44 64 87	127 99 99 99	0 0 0 1
//8PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 146 64	0 0 0 1
//10PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 0.4 0.5 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 96 92 64	0 0 0 1
//
//////////// EXTRACOLOURS_2
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha		Illumination
//Midnight
0 0 0	99 99 99	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 61 53 30	127 64 64 64	0 0 0 1
//5AM
30 30 30	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 73 80	0 0 0 1
//6AM
0 0 0	20 20 20	255 255 255	255 255 255	50 5 50	255 255 0	5 0 0	1 1 1 200 100 0 78 50 1	30 20 0	3 3 3	85 85 65 192	127 64 16 64	127 64 64 64	0 0 0 1
//7AM
0 0 0	133 133 133	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1 1 1 200 0 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 64	0 0 0 1
//Midday
0 0 0	0 0 0	255 255 255	255 255 255	0 0 0	0 0 0	5 0 0	1 1 1 200 0 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 44 44 44	127 33 64 64	234 0 0 1
//7PM
0 0 0	20 20 20	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 146 64	0 0 0 1
//8PM
0 0 0	50 50 50	255 255 255	255 255 255	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 64	0 0 0 1
//10PM
0 0 0	190 180 180	255 255 255	1 1 1	5 5 5	255 255 0	5 0 0	1 1 1 200 100 0 400 100 1	30 20 0	3 3 3	85 85 65 192	127 64 64 64	127 64 64 40	0 0 0 1
//
